name	number	code	lat	lon	type	favourite
Montréal & AD 1777	2572	EG125	45.44569	-75.60704	0	0
Montréal & AD 1777	2569	EG135	45.445499	-75.606804	0	0
Montréal & AD 2038	2564	EG070	45.446293	-75.596779	0	0
Montréal & Bathgate	4412	EE100	45.447338	-75.625961	0	0
Montréal & Bathgate	4411	EE110	45.447147	-75.624672	0	0
Montréal & Beckenham	2573	EG140	45.44606	-75.609428	0	0
Montréal & Begin	7057	AB580	45.436306	-75.660728	0	0
Montréal & Bethamy	2566	EG080	45.445564	-75.597977	0	0
Montréal & Bethamy	2567	EG110	45.445042	-75.60025	0	0
Montréal & Blair	8640	EE120	45.446621	-75.615898	0	0
Montréal & Blair	2574	EG170	45.446384	-75.613075	0	0
Montréal & Blair	8647	EG180	45.446247	-75.613945	0	0
Montréal & Bradey	1279	AB611	45.437313	-75.658615	0	0
Montréal & Brittany	1895	EB020	45.442623	-75.642509	0	0
Montréal & Cantin	8741	AB650	45.439041	-75.653275	0	0
Montréal & Carson	8634	EE070	45.446022	-75.631378	0	0
Montréal & Centre	8733	EB040	45.442055	-75.643608	0	0
Montréal & Clovelly	8648	EG160	45.446198	-75.611099	0	0
Montréal & Codds	4409	EE060	45.445915	-75.632515	0	0
Montréal & Cummings	8734	EB010	45.442909	-75.641129	0	0
Montréal & Cyr	7054	AB540	45.435043	-75.663971	0	0
Montréal & DE L'eglise	8739	AB670	45.439667	-75.651398	0	0
Montréal & DE L'église	8740	AB660	45.439583	-75.65126	0	0
Montréal & Den Haag	1565	EE050	45.444702	-75.635681	0	0
Montréal & Ducharme	929	AB640	45.438648	-75.653984	0	0
Montréal & Elmsmere	2571	EG120	45.445278	-75.603043	0	0
Montréal & Elmsmere	2568	EG130	45.445168	-75.603851	0	0
Montréal & Elwood	2570	EG150	45.4459	-75.609978	0	0
Montréal & Emond	8947	AB530	45.435215	-75.664146	0	0
Montréal & Foxborough	2565	EG090	45.445518	-75.598885	0	0
Montréal & Foxview	8635	EE080	45.446609	-75.629677	0	0
Montréal & Granville	1543	AB630	45.438267	-75.655853	0	0
Montréal & Hillside	8731	EB030	45.442112	-75.64399	0	0
Montréal & Hochelaga	6925	EE091	45.446835	-75.628166	0	0
Montréal & Lacasse	7058	AB600	45.437252	-75.658211	0	0
Montréal & Lafontaine	7059	AB620	45.437832	-75.656555	0	0
Montréal & Langs	8738	EE045	45.444839	-75.635727	0	0
Montréal & Laporte	7953	EG045	45.447498	-75.593575	0	0
Montréal & Marier	7055	AB570	45.436504	-75.660843	0	0
Montréal & Marquis Park	8650	EG100	45.445278	-75.600388	0	0
Montréal & Miss Ottawa	2563	EG030	45.44838	-75.592079	0	0
Montréal & Montfort Hospital	8603	EE020	45.444233	-75.637894	0	0
Montréal & Montfort Hospital	1511	EE030	45.444118	-75.637794	0	0
Montréal & Montgomery	1575	AB500	45.433224	-75.668663	0	0
Montréal & North River	8781	AB490	45.433006	-75.66983	0	0
Montréal & Notre Dame Cemetery	7060	AB680	45.440189	-75.649269	0	0
Montréal & Notre Dame Cemetery	927	AB690	45.4403	-75.649681	0	0
Montréal & Nrc	832	EE112	45.44669	-75.618698	0	0
Montréal & Nrc	8636	EE115	45.446785	-75.618492	0	0
Montréal & Ogilvie	8703	EG050	45.447025	-75.59507	0	0
Montréal & Ogilvie	8649	EG060	45.446632	-75.595421	0	0
Montréal & Olmstead	8784	AB550	45.435905	-75.662399	0	0
Montréal & Olmstead	8758	AB560	45.435589	-75.662582	0	0
Montréal & RR 174	8757	EG002	45.450951	-75.585175	0	0
Montréal & RR 174	8728	EG003	45.450859	-75.585121	0	0
Montréal & Shefford	1949	EG005	45.450161	-75.58786	0	0
Montréal & Shefford	1539	EG010	45.449856	-75.588692	0	0
Montréal & Shefford	8702	EG020	45.449928	-75.587723	0	0
Montréal & Sinclair	7952	EG040	45.448624	-75.591026	0	0
Montréal & ST Laurent	953	AB700	45.440903	-75.647102	0	0
Montréal & ST Laurent	8732	EB050	45.441383	-75.64624	0	0
Montréal & ST Laurent	1896	EB060	45.441193	-75.646317	0	0
Montréal & Vanier	8783	AB510	45.434216	-75.666588	0	0
Montréal & Vanier	7053	AB520	45.434212	-75.666153	0	0
Moodie & AD 185	1910	WG460	45.345276	-75.843369	0	0
Moodie & AD 185	1939	WG470	45.345959	-75.843582	0	0
Moodie & AD 200	8569	WF317	45.332466	-75.839333	0	0
Moodie & AD 201	8570	WF327	45.333683	-75.839729	0	0
Moodie & Corkstown	1773	WG465	45.342316	-75.84227	0	0
Moodie & Corkstown	1772	WG475	45.342503	-75.842087	0	0
Moodie & Crystal Bay Centre	1827	WG450	45.349747	-75.846092	0	0
Moodie & Crystal Bay Centre	1824	WG455	45.349808	-75.845909	0	0
Moodie & Fitzgerald	1316	WF316	45.325138	-75.835136	0	0
Moodie & Hadey	5280	WF290	45.320972	-75.832695	0	0
Moodie & Hadey	5281	WF300	45.321041	-75.832481	0	0
Moodie & Highway 417	6461	WG490	45.340595	-75.841652	0	0
Moodie & Old Richmond	5271	WF145	45.314137	-75.828926	0	0
Moodie & Ramp	5284	WF318	45.336174	-75.840927	0	0
Moodie & Ramp	315	WF328	45.336342	-75.840767	0	0
Moodie & Ramp	7962	WG500	45.340454	-75.841759	0	0
Moodie & Robertson	6477	WF312	45.323715	-75.834412	0	0
Moodie & Robertson	2497	WF320	45.323826	-75.834175	0	0
Moodie & Stafford	5285	WF325	45.325188	-75.834953	0	0
Moodie & Tyrell	925	WF270	45.316933	-75.830025	0	0
Moodie & Tyrell	919	WF280	45.317322	-75.830528	0	0
Moore & Gamble	6295	WR310	45.202309	-75.833488	0	0
Moore & Gamble	6296	WR315	45.202488	-75.833534	0	0
Morgan's Grant & Allenby	6145	WM215	45.350002	-75.929382	0	0
Morgan's Grant & Flamborough	1165	WM226	45.349579	-75.932518	0	0
Morgan's Grant & Flamborough Way	1264	WM170	45.349476	-75.93222	0	0
Morgan's Grant & March	6152	WM200	45.350761	-75.928101	0	0
Morgan's Grant & March	6146	WM205	45.350803	-75.927727	0	0
Morgans Grant & Gateshead	6153	WM220	45.349918	-75.930305	0	0
Morrison & Ashley	5270	WE335	45.345879	-75.793533	0	0
Morrison & Ashley	5253	WE345	45.345795	-75.793358	0	0
Morrison & Baseline	4051	WE250	45.338902	-75.794472	0	0
Morrison & Baseline	4052	WE260	45.338711	-75.794601	0	0
Morrison & Baylie	5257	WE300	45.342873	-75.796722	0	0
Morrison & Bergen	5258	WE290	45.342369	-75.796623	0	0
Morrison & Consul	5256	WE310	45.344345	-75.797417	0	0
Morrison & Consul	5255	WE320	45.344406	-75.797287	0	0
Morrison & Draper	5260	WE270	45.33976	-75.795128	0	0
Morrison & Draper	5259	WE280	45.340218	-75.79525	0	0
Morrison & Draper	5269	WE350	45.345989	-75.791222	0	0
Morrison & Saxton	1699	WE330	45.345253	-75.795746	0	0
Morrison & Saxton	5254	WE340	45.345207	-75.795547	0	0
Mountshannon &  Bonita	4630	SL465	45.290516	-75.738518	0	0
Mountshannon & Daventry	6470	SL455	45.288254	-75.740715	0	0
Mountshannon & Daventry	6467	SL460	45.289085	-75.740189	0	0
Mountshannon & Earl Mulligan	1280	SL472	45.292561	-75.734749	0	0
Mountshannon & Earl Mulligan	1086	SL476	45.292671	-75.735321	0	0
Mountshannon & Longfields	1283	SL481	45.288769	-75.734245	0	0
Mountshannon & Montana	4633	SL480	45.292564	-75.737038	0	0
Mountshannon & Oriska	1083	SL467	45.292503	-75.736916	0	0
Mountshannon & ST Luke School	1281	SL479	45.290211	-75.734764	0	0
Mountshannon & Sutcliffe	4632	SL470	45.29118	-75.738243	0	0
Mountshannon & Woodford	1282	SL474	45.291161	-75.734322	0	0
Mowat & Blair	8691	EG220	45.442513	-75.612602	0	0
Mowat & Elvina	8622	EG230	45.442913	-75.61116	0	0
Mowat & Steel	8593	EG240	45.442024	-75.608887	0	0
Munster  & Franktown	2238	WR550	45.145798	-75.91629	0	0
Munster & Bleeks	1020	WR580	45.164749	-75.939911	0	0
Munster & Bleeks	1008	WR590	45.16494	-75.939705	0	0
Munster & Butterfield	3566	WR595	45.168205	-75.943367	0	0
Munster & Coldstream	2240	WR565	45.161789	-75.936058	0	0
Munster & Copeland	1005	WR242	45.154762	-75.92704	0	0
Munster & Copeland	2223	WR262	45.154987	-75.927567	0	0
Munster & Cranberry	2241	WR575	45.163391	-75.937904	0	0
Munster & Dogwood	2239	WR560	45.16172	-75.936295	0	0
Munster & Dogwood	1009	WR570	45.163258	-75.938133	0	0
Munster & Fallowfield	2244	WR620	45.183613	-75.962044	0	0
Munster & Fallowfield	1001	WR630	45.183472	-75.961472	0	1
Munster & Flewellyn	2245	WR640	45.192871	-75.973251	0	0
Munster & Flewellyn	2246	WR650	45.193287	-75.97364	0	0
Munster & Franktown	1014	WR555	45.145824	-75.916168	0	0
Munster & Mansfield	2242	WR600	45.174416	-75.950935	0	0
Munster & Mansfield	2243	WR610	45.174213	-75.95034	0	0
Munster & Owlshead	6297	WR605	45.168064	-75.943596	0	0
Murray & Cumberland	7575	CC330	45.431332	-75.689468	0	0
Murray & Dalhousie	2322	CC320	45.430428	-75.691551	0	0
Murray & King Edward	2320	CC335	45.432255	-75.687859	0	0
Mustang & Galaxie	2271	ER430	45.419701	-75.439514	0	0
Mustang & Galaxie	928	ER440	45.419693	-75.439644	0	0
Mustang & Navan	2269	ER410	45.423302	-75.440598	0	0
Navaho & Agincourt	2946	SI350	45.362324	-75.751846	0	0
Navaho & Agincourt	2941	SI360	45.362259	-75.751663	0	0
Navaho & Albany	4549	SI330	45.362556	-75.754951	0	0
Navaho & Albany	4547	SI340	45.362877	-75.755165	0	0
Navaho & Algonquin College Residence	704	SH140	45.350613	-75.756783	0	0
Navaho & Algonquin College Residence	705	SH145	45.350628	-75.756271	0	0
Navaho & Baseline	2954	SH130	45.354061	-75.755974	0	0
Navaho & Erindale	4551	SI390	45.363159	-75.748985	0	0
Navaho & Erindale	4553	SI400	45.363003	-75.74881	0	0
Navaho & Woodside	4552	SI370	45.362663	-75.750229	0	0
Navaho & Woodside	4550	SI380	45.362877	-75.749985	0	0
Navan & 4397	1025	ER340	45.42173	-75.455933	0	0
Navan & AD 2878	1397	EI455	45.433273	-75.527756	0	0
Navan & AD 2878	1396	EI465	45.433128	-75.52774	0	0
Navan & AD 3342	2253	ER160	45.427612	-75.504684	0	0
Navan & AD 3349	2254	ER170	45.427734	-75.504349	0	0
Navan & AD 3509	2256	ER190	45.427349	-75.498497	0	0
Navan & AD 3516	2255	ER180	45.42712	-75.497856	0	0
Navan & AD 3548	2257	ER200	45.426796	-75.49604	0	0
Navan & AD 3554	2259	ER220	45.426296	-75.491402	0	0
Navan & AD 3573	2258	ER210	45.426895	-75.495979	0	0
Navan & AD 3659	2260	ER230	45.426395	-75.491196	0	0
Navan & AD 3827	1037	ER280	45.423889	-75.481606	0	0
Navan & AD 3842	1038	ER265	45.423798	-75.481621	0	0
Navan & AD 3971	1035	ER290	45.423584	-75.475822	0	0
Navan & AD 3982	1036	ER275	45.423534	-75.476189	0	0
Navan & AD 4019	1033	ER300	45.423103	-75.473198	0	0
Navan & AD 4032	1034	ER285	45.42297	-75.473236	0	0
Navan & AD 4118	1032	ER295	45.422245	-75.469025	0	0
Navan & AD 4125	1031	ER310	45.422344	-75.46888	0	0
Navan & AD 4243	1027	ER330	45.421829	-75.460571	0	0
Navan & AD 4296	1028	ER315	45.421745	-75.460434	0	0
Navan & AD 4388	1026	ER325	45.421604	-75.455925	0	0
Navan & AD 4537	1022	ER345	45.420864	-75.449646	0	0
Navan & AD 4537	1021	ER360	45.421051	-75.449593	0	0
Navan & Canary	1024	ER335	45.42128	-75.453667	0	0
Navan & Canary	1023	ER350	45.421432	-75.453667	0	0
Navan & Diamond	2263	ER260	45.424572	-75.484749	0	0
Navan & Diamond	2264	ER270	45.42469	-75.484673	0	0
Navan & Glenlivet	2251	ER140	45.429077	-75.510719	0	0
Navan & Glenlivet	2252	ER150	45.429203	-75.51062	0	0
Navan & Mer Bleue	1048	ER245	45.425129	-75.486374	0	0
Navan & Mer Blue	2261	ER240	45.425728	-75.487907	0	0
Navan & Mer Blue	2262	ER250	45.42569	-75.487602	0	0
Navan & Milton	2267	ER390	45.421452	-75.446152	0	0
Navan & Milton	2268	ER400	45.421291	-75.446304	0	0
Navan & Mustang	2270	ER420	45.423222	-75.440964	0	0
Navan & Renaud	2250	ER130	45.430321	-75.515091	0	0
Navan & Tenth Line	2265	ER305	45.421722	-75.465836	0	0
Navan & Tenth Line	2266	ER320	45.421726	-75.465134	0	0
Navan & Topsoil	2653	EI470	45.431396	-75.522034	0	0
Navan & Topsoil	2655	EI480	45.431194	-75.521683	0	0
Ncc Drwy & Maple	1586	SA700	45.389404	-75.709778	0	0
Neighbourhood & Coronation	8629	AE450	45.410252	-75.652763	0	0
Nepean Woods 1A	3048	SL990	45.274406	-75.717087	0	0
Nepean Woods 2A	3048	SL980	45.274441	-75.717163	0	0
Neville & Clarenda	5220	WC140	45.355194	-75.789436	0	0
Newhaven & Knoxdale	4590	SK280	45.329388	-75.763184	0	0
Newmarket & Bantree	2534	EC305	45.410503	-75.620895	0	0
Newmarket & Bantree	2536	EC315	45.410683	-75.620789	0	0
Newmarket & Liverpool	2533	EC300	45.409409	-75.623489	0	0
Newmarket & Liverpool	2535	EC310	45.409622	-75.62339	0	0
Node 5824	EO167	EO167	45.473831	-75.475525	0	0
North River & AD 333	7087	AD220	45.431278	-75.669434	0	0
North River & Columbus	1897	AD00	45.426281	-75.666946	0	0
North River & Columbus	8581	AD10	45.426144	-75.66671	0	0
North River & Mcarthur	7088	AD30	45.431221	-75.66909	0	0
North River & Montréal	8780	AD00	45.432442	-75.669975	0	0
North River & Ontario	7090	AD70	45.427952	-75.667549	0	0
North River & Ontario	7089	AD80	45.427891	-75.66774	0	0
North River & Selkirk	8786	AD10	45.431995	-75.669472	0	0
North River & Washington	8772	AD60	45.429462	-75.668488	0	0
North River & Washington	8768	AD65	45.429287	-75.668198	0	0
Northpark & Bearbrook	8684	EH270	45.43531	-75.566307	0	0
Northpark & Bearbrook	8695	EH280	45.435238	-75.565948	0	0
Northpark & Burnview	2600	EH290	45.435513	-75.564201	0	0
Northpark & Ridgeburn	2602	EH300	45.435776	-75.563423	0	0
Northside & Foothills	5297	WF490	45.330154	-75.813568	0	0
Northside & Foothills	5298	WF500	45.329956	-75.813644	0	0
Northside & Thorncliff	2872	WF470	45.328819	-75.816338	0	0
Northside & Thorncliff	940	WF475	45.3293	-75.815132	0	0
Northside & Thorncliff	939	WF485	45.329201	-75.815033	0	0
Northwestern & Premier	7392	NC430	45.401588	-75.741745	0	0
O'connor & Clemow	6852	CF060	45.40696	-75.6866	0	0
O'connor & Linden	7631	CF100	45.40696	-75.686348	0	0
O'connor & Patterson	6853	CF110	45.408371	-75.687477	0	0
Ogilvie & 2nd Elmridge	3558	EG525	45.441277	-75.597427	0	0
Ogilvie & AD 1195	8424	EB385	45.427135	-75.629326	0	0
Ogilvie & AD 1820	4444	EE695	45.43261	-75.615463	0	0
Ogilvie & AD 1820	8661	EE698	45.432213	-75.616753	0	0
Ogilvie & AD 1901	2578	EG500	45.441277	-75.597214	0	0
Ogilvie & Appleford	2577	EG465	45.439457	-75.599045	0	0
Ogilvie & Armstrong Arena	8664	EG450	45.438465	-75.601456	0	0
Ogilvie & Aviation	1238	EE634	45.427872	-75.62751	0	0
Ogilvie & Aviation	8521	EE645	45.428085	-75.626282	0	0
Ogilvie & Bathgate	1980	EE680	45.431622	-75.618294	0	0
Ogilvie & Beaulieu	2500	EB395	45.426975	-75.629379	0	0
Ogilvie & Blair	3556	EG390	45.435493	-75.608124	0	0
Ogilvie & Cadoro	4441	EE660	45.430458	-75.62117	0	0
Ogilvie & Cadoro	4443	EE670	45.430626	-75.620071	0	0
Ogilvie & City Park	8513	EE690	45.431866	-75.617302	0	0
Ogilvie & City Park	4445	EE700	45.433456	-75.613686	0	0
Ogilvie & City Park	744	EE766	45.434002	-75.611969	0	0
Ogilvie & City Park	743	EE771	45.434322	-75.611526	0	0
Ogilvie & Cumming	3711	EB390	45.426266	-75.631004	0	0
Ogilvie & Dunham	5821	EG400	45.436337	-75.606667	0	0
Ogilvie & Dunham	8658	EG410	45.436314	-75.605988	0	0
Ogilvie & Eastvale	8776	EF020	45.45232	-75.596718	0	0
Ogilvie & Elmlea	8665	EG420	45.43755	-75.603088	0	0
Ogilvie & Elmlea	1563	EG430	45.437634	-75.603447	0	0
Ogilvie & Elmridge	3557	EG510	45.442593	-75.597519	0	0
Ogilvie & Jasmine	8667	EG480	45.440163	-75.597641	0	0
Ogilvie & Jasmine	2579	EG520	45.442696	-75.597168	0	0
Ogilvie & Kender	550	EF002	45.455822	-75.59893	0	0
Ogilvie & Kender	3653	EF003	45.455921	-75.599068	0	0
Ogilvie & L B Pearson HS	1975	EG530	45.444393	-75.595734	0	0
Ogilvie & L B Pearson HS	8698	EG540	45.444267	-75.595482	0	0
Ogilvie & Lassiter	8908	EF030	45.451202	-75.596512	0	0
Ogilvie & Lassiter	7951	EF050	45.45002	-75.59581	0	0
Ogilvie & Montréal	8700	EF080	45.448021	-75.594696	0	0
Ogilvie & Montréal	8706	EG550	45.446732	-75.594048	0	0
Ogilvie & Montréal	8699	EG560	45.44606	-75.593613	0	0
Ogilvie & Naskapi	8782	EF060	45.449558	-75.595703	0	0
Ogilvie & Naskapi	7950	EF070	45.448769	-75.594872	0	0
Ogilvie & Palmerston	4440	EE640	45.429256	-75.62413	0	0
Ogilvie & Palmerston	4442	EE650	45.42939	-75.623146	0	0
Old Innes & Bantree	4044	AL594	45.410034	-75.618248	0	0
Old Innes & Bantree	4047	AL595	45.409969	-75.619011	0	0
Old Innes & Innes Park	7318	AL597	45.410843	-75.616852	0	0
Old Innes & Innes Park	7312	AL598	45.410725	-75.616661	0	0
Old Montréal & AD 1024	1409	EZ330	45.492096	-75.472351	0	0
Old Montréal & AD 1057	1410	EZ335	45.492279	-75.472527	0	0
Old Montréal & AD 1138	1411	EZ340	45.4935	-75.468605	0	0
Old Montréal & AD 1138	1412	EZ345	45.494118	-75.468117	0	0
Old Montréal & AD 1172	3681	EZ347	45.496067	-75.466537	0	0
Old Montréal & AD 1183	3682	EZ348	45.496246	-75.466751	0	0
Old Montréal & AD 2811	1464	EZ605	45.518204	-75.396667	0	0
Old Montréal & AD 2907	1466	EZ615	45.518345	-75.392555	0	0
Old Montréal & Barnett	1462	EZ595	45.517929	-75.400497	0	0
Old Montréal & Gerald	1407	EZ320	45.489952	-75.474937	0	0
Old Montréal & Gerald	1408	EZ325	45.490112	-75.474937	0	0
Old Montreal & Glasford	3696	EZ574	45.517426	-75.407333	0	0
Old Montréal & Kinsella	1472	EZ805	45.519047	-75.378601	0	0
Old Montréal & Peter Harkness	1460	EZ585	45.517708	-75.402946	0	0
Old Montreal & Pierrette	1468	EZ625	45.518562	-75.387009	0	0
Old Montréal & Pierrette	1470	EZ635	45.518585	-75.383102	0	0
Old Prescott & Thunderbird	4015	RX410	45.271721	-75.57592	0	0
Old Prescott & Thunderbird	4013	RX420	45.271667	-75.576111	0	0
Old Richmond & AD 3924	5275	WF190	45.316971	-75.827629	0	0
Old Richmond & AD 3924	5276	WF200	45.316952	-75.827385	0	0
Old Richmond & AD 5092	335	WK575	45.281956	-75.83802	0	0
Old Richmond & AD 5092	336	WK580	45.282063	-75.837769	0	0
Old Richmond & Arnold	5273	WF170	45.315983	-75.827789	0	0
Old Richmond & Arnold	5274	WF180	45.31601	-75.827858	0	0
Old Richmond & Cambrian	2231	WR480	45.224323	-75.808411	0	0
Old Richmond & Cambrian	2232	WR490	45.223774	-75.808395	0	0
Old Richmond & Eagleson	2234	WR510	45.204948	-75.821632	0	0
Old Richmond & Fallowfield	869	WR440	45.259033	-75.825371	0	0
Old Richmond & Fallowfield	2228	WR450	45.259296	-75.825325	0	0
Old Richmond & Kimberley	5277	WF230	45.322803	-75.826141	0	0
Old Richmond & Kimberley	5278	WF240	45.322235	-75.825935	0	0
Old Richmond & Longwood	921	WF210	45.319054	-75.826736	0	0
Old Richmond & Moodie	5262	WF135	45.313404	-75.828629	0	0
Old Richmond & Moodie	924	WF150	45.31535	-75.828758	0	0
Old Richmond & Moodie	920	WF160	45.315296	-75.828705	0	0
Old Richmond & Robertson	5279	WF260	45.324577	-75.826454	0	0
Old Richmond & Seyton	1823	WF133	45.311222	-75.829254	0	0
Old Richmond & Seyton	5261	WF140	45.311916	-75.829308	0	0
Old Richmond & Steeple Hill	2229	WR460	45.234577	-75.810593	0	0
Old Richmond & Steeple Hill	2230	WR470	45.235046	-75.810638	0	0
Old Richmond & Tanglewood	923	WF220	45.319649	-75.826691	0	0
Old Richmond & West Hunt Club	337	WK585	45.300869	-75.832855	0	0
Old Richmond & West Hunt Club	338	WK587	45.300812	-75.83255	0	0
Old Second Line & Brad	1526	WM695	45.342968	-75.941956	0	0
Old Second Line & Forestbrook	1509	WM700	45.344444	-75.943817	0	0
Old ST Patrick & Beausoleil	6828	CC200	45.434311	-75.684929	0	0
Old ST Patrick & Cobourg	6830	CC180	45.435287	-75.682625	0	0
Old ST Patrick & Cobourg	2964	CC190	45.435406	-75.681946	0	0
Old ST Patrick & DE LA Salle HS	6827	CC210	45.434311	-75.684471	0	0
Orchardview & Gardenway	3698	EO534	45.466789	-75.477982	0	0
Orchardview & Gardenway	3643	EO540	45.466084	-75.477531	0	0
Orchardview & Gardenway	6849	EO555	45.467014	-75.477966	0	0
Orchardview & Innes	1395	EO545	45.465221	-75.476822	0	0
Orchardview & Innes	7903	EO550	45.464951	-75.476814	0	0
Orchardview & Northampton	6851	EO530	45.469059	-75.479233	0	0
Orchardview & Northampton	7881	EO532	45.469536	-75.479309	0	0
Orchardview Living Centre	1010	SX303	45.234192	-75.609459	0	0
Oriska & Sutcliffe	1346	SL471	45.293705	-75.740288	0	0
Oriska & Sutcliffe	6574	SL473	45.293396	-75.739899	0	0
Orléans - Park & Ride 4A	3075	EP960	45.480103	-75.519836	0	0
Orléans 1A	3028	EP900	45.478493	-75.519569	0	0
Orléans 1B	3028	EP910	45.478683	-75.519066	0	0
Orléans 1C	3028	EP920	45.47887	-75.518593	0	0
Orléans 2A	3028	EP930	45.4786	-75.518478	0	0
Orléans 2B	3028	EP940	45.478416	-75.519043	0	0
Orléans 2C	3028	EP950	45.478237	-75.519508	0	0
Orléans & Beausejour	7745	EJ733	45.458542	-75.524956	0	0
Orléans & Beauséjour	7739	EJ735	45.459064	-75.524918	0	0
Orléans & Beauséjour	4076	EJ739	45.453598	-75.531723	0	0
Orleans & Blue Willow	3618	EI807	45.435303	-75.529518	0	0
Orleans & Blue Willow	3619	EI809	45.436432	-75.527786	0	0
Orléans & Boyer	6311	EJ729	45.454952	-75.527267	0	0
Orléans & Boyer	6312	EJ731	45.455597	-75.525772	0	0
Orléans & Boyer	1754	EJ737	45.455418	-75.525658	0	0
Orléans & Boyer	7737	EJ738	45.454659	-75.527466	0	0
Orleans & Cairine Wilson HS	790	EK046	45.481575	-75.541298	0	0
Orléans & Carrière	7741	EJ722	45.465111	-75.527893	0	0
Orléans & Carrière	7743	EJ728	45.464939	-75.528107	0	0
Orléans & Crestmont	2445	EI395	45.44286	-75.530312	0	0
Orléans & Des Grand Champs	3307	EI803	45.434612	-75.530838	0	0
Orléans & Des Grand Champs	3306	EI806	45.435795	-75.529129	0	0
Orléans & Forest Valley	326	EJ743	45.449612	-75.53521	0	0
Orléans & Forest Valley	7749	EJ744	45.449642	-75.535423	0	0
Orléans & Gloucester Library	7746	EJ734	45.456635	-75.524681	0	0
Orléans & Gloucester Library	7738	EJ736	45.456566	-75.524414	0	0
Orléans & Innes	2651	EI400	45.443733	-75.53257	0	0
Orléans & Innes	2453	EI405	45.444118	-75.532478	0	0
Orléans & Innes	2452	EJ747	45.44479	-75.53286	0	0
Orléans & Jeanne D'arc	7740	EJ725	45.462605	-75.526535	0	0
Orléans & Jeanne D'arc	7744	EJ730	45.461414	-75.52623	0	0
Orléans & Jeanne D'arc	1534	EK045	45.479584	-75.538139	0	0
Orléans & Longleaf	3305	EI811	45.43755	-75.526955	0	0
Orléans & Lumberman	7797	EJ695	45.470917	-75.532295	0	0
Orléans & Lumberman	1753	EJ700	45.471134	-75.532677	0	0
Orléans & Maple Run	5847	EJ740	45.453724	-75.530563	0	0
Orléans & Meadwglen	2456	EJ745	45.447292	-75.534309	0	0
Orléans & Meadwglen	6616	EJ751	45.446472	-75.534073	0	0
Orléans & Navan	3617	EI801	45.433823	-75.531105	0	0
Orléans & Notre Dame	7742	EJ715	45.467941	-75.52951	0	0
Orléans & Notre Dame	1755	EJ720	45.467308	-75.529419	0	0
Orléans & Oak Meadws	7748	EJ741	45.451786	-75.534531	0	0
Orléans & Oak Meadws	7736	EJ742	45.451782	-75.534248	0	0
Orléans & Pineglad	2439	EI390	45.44276	-75.530556	0	0
Orléans & ST Joseph	1752	EJ705	45.469002	-75.530403	0	0
Orléans & ST Joseph	7796	EJ710	45.469238	-75.53093	0	0
Orléans & ST Joseph	1233	EJ712	45.46806	-75.529915	0	0
Orléans & ST Louis	7924	EK040	45.481197	-75.540504	0	0
Orléans & ST Louis	7929	EK050	45.481045	-75.540489	0	0
Orleans & Sugar Creek	6943	EK048	45.475582	-75.535019	0	0
Ottawa & Cockburn	6287	WR260	45.187164	-75.824272	0	0
Ottawa & Cockburn	6286	WR265	45.186947	-75.824249	0	0
